STFID,NUMERSUM
470539665005,1184.00000045
471079705003,1691.00000531
471239853005,1745.00000121
470539665004,1101.00000054
471219602002,2656.00000078
470079531004,1453.00000185
471190102003,2478.00000292
470399550002,976.00000092
471779909002,639.00000052
471190101003,1085.00000214
470819503005,1473.00000151
470970502003,1019.00000057
470970502004,1220.00000143
471439753002,1477.00000141
470319701002,1274.00000128
470539668001,582.00000095
470319702001,2149.00000122
470539666001,925.00000026
471439752003,1423.00000223
470399550001,1359.00000174
470079530002,1191.00000144
471779908003,1233.00000072
471079701004,1692.00000092
470970502002,856.00000058
470039502001,2247.00000124
471439754005,2178.00000106
471179550002,3201.00000187
470539669002,1536.00000146
471239855006,1777.00000102
471079702001,2935.00000110
470539670005,2045.00000307
470339611001,1362.00000186
470970501001,891.04473065
471239853006,867.00000060
470039501001,1118.00000078
470539671002,1675.00000190
471079703001,918.00000092
471530601001,1682.00000566
470779750001,1079.00000147
470779750002,1439.00000299
470779751001,1650.00000110
471190103002,2036.00000127
471079703003,1114.00000048
471079703002,936.00000034
471079702002,1218.00000041
471079704005,2324.00000125
471359901001,815.00000052
470039501002,1927.00000141
471439754004,1913.00000148
470339613003,863.00000165
471190103001,2389.00000178
471439754002,1042.00000036
470779751002,1733.00000078
471079705002,1242.00000054
471439754001,3334.00000185
471079704002,952.00000044
471439754003,868.00000058
471079702004,939.00000056
471079705001,889.00000039
470339610002,1473.00000262
471079702003,1179.00000127
470319702002,1447.00000075
471079708001,1684.00000193
470970502001,616.00000016
471190109001,1623.00000181
470970503003,944.00000074
471190104001,1137.00000333
471079704003,1171.00000052
470319701001,2282.00000114
470970503002,843.00000081
471179550001,1633.00000057
470539670004,1287.00000024
470539670001,1308.00000016
471079704001,2148.00000051
470039502002,3403.00000159
470970503001,1133.00000070
470819504002,1025.00000087
470539670003,1412.00000026
470539669003,801.00000016
470539669001,837.00000078
471190104003,2137.00000073
471219603001,1245.00000095
470539671001,995.00000018
471219603002,2420.00000274
471439753003,1709.00000046
471079704004,1597.00000250
471239855001,781.00000018
470539670002,1160.00000055
470539669004,524.00000026
471190108001,5382.00000389
471239855005,1141.00000055
471079708002,1956.00000093
470619550001,994.00000094
471439753004,1115.00000127
471190109002,1512.00000083
470339613001,864.00000078
471079706001,1308.00000164
470779752001,1943.00000061
471130015022,1547.00000080
471079706002,1814.00000094
471130015021,1652.00000173
471190103003,2271.00000137
470339613002,856.00000019
471239855003,1362.67056457
471130016081,1840.00000157
471190104002,576.00000021
471190112001,1799.00000293
470650110001,2361.00001073
470619550002,1883.00000120
471079708003,1722.00000115
471190106001,1461.00000067
471179551001,1356.00000098
471190105003,1616.00000582
470339611002,1025.00000017
470339610001,828.00000047
471190104004,1083.00000059
471190104005,986.00000061
470039507001,1177.00000061
471359902003,1704.00000153
470319702003,1711.00000119
470759802001,1142.00000139
470970504002,1064.00000074
471130016091,1827.00000259
471179551002,1875.00000126
470779753003,1461.00000157
471019701001,2188.00000211
470039507002,1226.00000149
470399550003,1207.00000115
470319706001,1396.00000060
470650102003,1973.00000209
470339611004,901.00000177
470970504003,1183.00000067
471190106003,911.00000027
471190106002,995.00000020
471190105001,630.00000053
471079707001,1431.00000197
470039505003,1390.00000099
470319706003,1069.00000139
471239855004,1550.00000144
470339611003,839.00000016
471190106004,687.00000048
470319704001,1564.00000127
470970504001,1055.00000049
471190108002,1277.00000133
471079706005,2042.00000195
471190106005,839.00000028
470039504003,2168.00000260
470039503001,1962.00000181
471190105002,698.00000020
471190107001,1203.00000087
470759801001,1337.00000140
471130016061,4007.00000337
471190107002,821.00000041
470970505012,838.00000078
471530601003,1348.00000057
471190108003,2139.00000063
470319706002,1602.00000069
471190107004,976.00000060
470779753004,2596.00000064
471190105004,830.00000030
471019702003,1184.00000149
470339614003,1449.00000026
471190110001,1667.00000090
471190107003,997.00000032
470779753001,1604.00000183
471190111002,1349.00000056
470319707001,1371.00000128
471530602001,1846.00000433
470970505013,1060.00000024
471190107005,731.00000038
471190105005,812.00000050
471130016071,660.00000098
471130015023,1025.00000092
471359902004,1042.00000088
470619552002,1469.00000078
471190111003,3184.00000157
471079706003,693.00000019
471079706004,1211.00000064
470970505021,1698.00000222
471130015012,1912.00000108
471130016101,3316.00000383
470319704002,2197.00000326
471190111004,1552.00000151
470339614002,1148.00000089
471190111001,1216.00000049
470619552003,1707.00000087
470039505002,1425.00000063
470650102004,1262.00000097
470650101024,809.00000067
470339614001,1065.00000025
471079707002,1793.00000077
470319705001,1189.00000050
470399550004,950.00000036
471130015011,1639.00000099
471130016073,1018.00000164
471019702001,918.00000112
471079708004,1114.00000114
470319704004,1244.00000052
470039505001,1037.00000114
470039504002,1455.00000064
471130016072,2475.00000065
470110113001,2505.00000197
470319704003,1126.00000063
470970505011,1039.00000088
470319705003,1297.00000276
471130016062,3120.00000067
471190110006,1660.00000265
470110112021,1470.00000336
471190110002,815.00000206
471079707003,914.00000073
470319705002,1468.00000036
470779754004,1400.00000123
470039506004,2057.00000241
470399550006,1297.00000028
470970505014,1923.00000073
471530601002,1270.00000033
470399550005,1185.00000062
471359902001,958.00000024
470779752002,1485.00000122
470779754005,898.00000049
470039504001,899.00000031
471130014021,700.00000059
470970505025,970.00000038
470779753002,747.00000012
471530601004,864.00000030
470650101025,959.00000154
470970505022,1173.00000014
470039508002,1273.00000133
470039504004,1380.00000075
470039505004,1188.00000044
470039506003,1105.00000053
470970505024,1346.00000074
470319708001,2488.00000841
471190110003,1090.00000031
470759803005,1824.00000642
470039506002,1368.00000064
471130016031,2250.00000038
471130016041,2864.00000093
471399502002,1118.00000174
470779754003,680.00000021
471130016051,2876.00000094
470970505023,835.00000111
470619553004,1103.00000115
470110112011,1409.00000093
471130014022,1414.00000161
471530601005,1857.00000064
470039506001,1348.00000089
471019702004,1714.00000055
470039504006,1380.00000111
470039504005,981.00000044
471190110005,584.00000023
470779754002,1060.00000018
470650102002,1601.00000056
470650101023,1532.00000196
471130015024,853.00000051
470779754001,655.00000081
471130001003,973.00000102
470319707002,2386.00000160
471130001002,1085.00000081
470399551003,1162.00000239
471179551003,1376.00000101
470039504007,1384.00000168
471130017001,781.00000097
471130001001,1104.00000084
471179552003,1749.00000576
471190112002,1410.00000061
471190110004,1376.00000028
471019702002,1269.00000026
470619552001,982.00000061
471130002005,1420.00000045
470619551001,911.00000158
471359902002,1043.00000115
471190112003,1939.00000089
470399551001,641.00000101
470779755002,1356.00000084
470779755003,1234.00000099
470970506002,1608.00000062
471130002004,908.00000059
471130002006,936.00000030
471130002002,636.00000127
471399502001,1728.00000157
470039508001,1455.00000193
470970506001,795.00000140
470650102001,1350.00000115
471130002007,619.00000034
470399551005,681.00000011
471130002003,1161.00000017
471190110007,1031.00000096
470039503002,1233.00000079
471130005003,2253.00000054
471130014013,509.00000066
471130004001,604.00000044
471130003004,923.00000080
471530601006,1236.00000080
471130004003,1620.00000054
471130004002,1043.00000045
471019702005,2149.00000103
471130003005,1293.00000042
471130002001,594.00000024
471179552001,1043.00000035
470110112023,1410.00000174
470970501002,2988.02252771
470110112012,3848.00000160
471399501001,853.54211730
470110111001,895.00000159
471179553002,1758.00000039
471130003001,817.00000125
471019701002,1945.00000284
471179553001,932.00000023
471130009003,873.00000041
471399502004,1487.00000103
470759802002,826.00000118
471130006002,913.00000048
471130006001,1477.00000100
470110113002,1713.00000230
471130005002,1191.00000034
471130003003,1035.00000066
471130003002,842.00000021
470319708003,2101.00000076
470319708002,2648.00000115
471179553003,1120.00000023
470650103021,1671.00000109
471279902001,1636.00000361
471130010003,806.00000090
471130005001,731.00000046
471130008001,1051.00000037
471130007002,1293.00000040
471130007001,1410.00000064
470110114001,2227.00000076
471130009002,830.00000029
471399502003,1302.00000237
470779752003,1450.00000067
471130010002,754.00000035
471130009001,966.00000035
470110112022,4539.00000202
471130008002,1241.00000162
470319710001,1099.00000120
471130007003,640.00000019
470650103022,1669.00000106
471130010004,798.00000026
471179552002,2633.00000311
471179554003,1317.00000058
471179554001,1396.00000023
471179554002,1085.00000045
470650101022,1182.00000080
471130010001,807.00000021
471130011001,521.00000079
471130014012,772.00000023
470319709004,1167.00000015
471130011002,733.00000020
470650103023,1133.00000081
470239701003,1723.00000122
471130019001,1134.00000072
471130019002,1403.00000075
471150501001,2019.00000180
470650103011,1097.00000067
471130014011,912.00000057
470319708004,1198.00000042
470650103012,1170.00000171
471130017002,1017.00000066
471179555001,1596.00000091
471130013006,1059.00000023
470759801002,1317.00000090
470110114002,1861.00000114
470319708005,1180.00000012
470319709003,963.00000037
470319709002,784.00000040
471670406011,1221.00000266
471399501002,710.37841617
471130013005,1246.00000014
471399502005,1813.00000032
470619553002,1606.00000046
470559801002,2006.00000104
471130013004,1182.00000115
471150501002,1171.00000111
470319710005,1067.00000054
470519602001,2267.00000629
470319710002,1590.00000058
470650101012,2257.00000122
470399551002,1297.00000073
470650101021,2301.00000095
470319710004,1164.00000033
471670404001,1550.00000169
470759803001,2050.00000060
470650103026,1273.00000098
471150502001,2060.00000334
470110111002,2707.00000228
471670406021,1031.00000122
470110101001,980.00000068
470650103025,1281.00000068
470759803004,1995.00000037
471279901001,1511.00000164
470110114003,2907.00000180
470319709001,1162.00000021
470319710003,1072.00000074
470559801001,1367.00000099
470650103014,2298.00000121
470619553003,1286.00000093
471179555003,1487.00000061
471819501001,1417.00000298
470999601002,1767.00000065
471179555002,1210.00000179
470759803003,907.00000052
470399551004,976.00000112
470110101002,1660.00000080
470759803002,1272.00000034
470650103024,1021.00000196
471130013002,710.00000055
471130013003,914.00000020
471130018002,1567.00000082
470999601001,1785.00000064
471150501004,1282.00000082
470110102001,1725.00000047
470759804002,1840.00000413
470519602006,1944.00000212
470519601001,1132.00000268
470650103015,1432.00000123
470759804001,899.00000031
470519601002,1382.00000138
470759804003,1433.00000153
470110111003,1620.00000044
470650103016,2556.00000056
470110102002,2066.00000130
470110101003,986.00000038
471670409001,757.00000072
471039751001,1073.00000094
471670404002,1579.00000133
470519602003,2208.00000156
470110103001,1432.00000142
470110114004,2600.00000222
470110101004,1028.00000030
470650104021,1523.00000100
471130019004,1426.00000122
471130013001,898.00000050
470239701002,2284.00000154
470110111004,2393.00000096
471530602002,1267.00000092
470110106001,818.00000028
470650103013,1786.00000066
471130018001,1750.00000110
470650104121,1626.00000081
470110102003,854.00000123
470110106002,541.00000042
470619553001,1510.00000059
470650101011,3467.00000191
470619551002,881.00000053
470779755001,1052.00000054
470110106003,1619.00000042
471670406012,1229.00000075
471150501006,2220.00000395
470650104122,695.00000029
470110105001,1116.00000025
470650104111,929.00000072
470650104124,1649.00000058
470110105002,879.00000013
470650104131,1104.00000115
470110104001,1147.00000036
470110104002,816.00000035
470999602001,1335.00000093
470110103002,999.00000046
470110113003,760.00000097
470110105003,1052.00000086
470650104113,1108.00000047
470239701001,1036.00000059
471819501002,3108.00000109
471399503002,1196.15216061
471670407001,1649.00000017
470650104123,942.00000050
470110104003,529.00000036
471670407002,609.00000036
471150501003,774.00000026
470519601003,1181.00000161
471670409002,871.00000045
471399504001,1175.72534419
470650112011,2166.00000143
470650104112,1711.00000037
470110107001,944.00000057
470110107002,1147.00000056
470519607001,670.00000066
470110108001,1258.00000052
470110113004,1600.00000163
470650104114,2177.00000123
471670402005,908.86951252
470110108002,1046.00000074
470110109001,1315.00000092
470110116002,1588.00000230
470650110002,2062.00000065
470110107004,1431.00000055
470110116001,2763.00000110
470110115001,1453.00000288
471039750001,1171.00000117
470650104022,757.00000148
470519602002,1543.00000074
470999603003,1376.00000091
470559803001,1915.00000200
471279902002,745.00000049
471670406022,1122.00000235
471670406013,2364.00000179
471670407003,684.00000015
471670407004,681.00000018
470759808003,1255.00000051
471279901002,1848.00000150
470519602004,2002.00000100
470650104132,2755.00000086
470999603002,2099.00000080
470650104023,1312.00000120
470110108003,794.00000032
470110107003,1016.00000057
471150501005,2075.00000091
471150503007,1126.00000079
470650104311,1908.00000097
470650104024,1085.00000099
470239703001,2172.00000363
471819502003,1364.00000089
470650104313,1072.00000141
471670407005,1348.00000047
470759808002,727.00000093
471130019003,661.00000052
470650110004,2756.00000184
471039751002,1109.00000087
470519602005,1182.00000203
471399503001,2223.56103430
470650114141,1128.00000236
470110109002,1706.00000115
470650104314,2066.00000039
470759808001,973.00000084
470110110002,2615.00000082
470110110001,1986.00000089
471819502004,1438.00000036
470650104025,2570.00000083
470650114131,3741.00000287
470650114132,4056.00000183
471670402006,1113.00000105
470239702001,1786.00000077
470110110003,1375.00000042
471399504002,758.00000023
471670406023,778.00000084
471670401001,1472.91613315
470650104321,1600.00000150
471399504003,769.97022878
470519607003,2160.00000048
470650104312,1341.00000070
470650110003,797.00000045
470519604004,2322.00000278
470110115002,1576.00000118
470719801001,1826.00000168
470650109001,1322.00000075
470239702002,1089.00000070
470650104322,2066.00000044
471670405001,1653.00000157
470559803004,1685.00000195
470650112012,1163.00000096
470519606001,2068.00000560
470559802001,1608.00000188
470110115004,2351.52209533
470110116003,1487.92802292
470719802001,1140.00000054
470999603001,1336.00000123
470239702003,2158.00000067
470650106001,753.00000028
470650111001,2737.00000080
470519604001,1670.00000038
470650105011,729.00000061
470650104332,999.00000027
470650109002,1179.00000062
470650104331,2168.00000049
470650114142,4433.00000329
470650109003,988.00000256
470650106003,1135.00000056
470650104323,889.00000019
470110116004,2066.08595284
470650106002,1077.00000079
470110115003,1281.00767739
471039750002,664.00000110
470519603002,1509.00000121
470650104324,947.00000042
470650105012,1232.00000104
470650104334,758.00000096
470519607002,555.00000103
470239703002,1549.00000352
470650111002,1952.00000068
471150503001,1106.51990363
471670403012,3747.00000091
471670405002,3314.00000142
470519603001,1202.00000125
471670408002,2608.00000172
471399504004,777.02808523
470650104333,932.00000042
470519604002,1553.00000064
470650105013,1250.00000090
471039752002,938.00000103
470650111003,1748.00000032
471670410002,1870.00000069
470650109004,2762.00000125
470519605001,1279.00000080
470650112022,2459.00000111
470650108003,1346.00000226
471670403011,1442.00000128
470650108001,779.00000042
470650107001,809.00000058
471670401002,1044.00000064
470650105014,687.00000044
470650105015,670.00000057
470650114112,1297.00000116
470650114113,1238.00000149
470650105016,1416.00000030
470519604003,966.00000044
470239703003,1743.00000159
470650105022,1031.00000267
470650114111,928.00000171
471670401003,2575.00000121
470650114023,1432.00000100
471670410001,1008.00000052
470650108002,1120.00000058
470519606002,1088.00000022
470999605007,1260.00000340
470650105021,715.00000027
471150502007,743.04165358
470650112013,1534.00000072
470699501002,1633.00000233
470650121001,1517.00000139
470650107002,1218.00000074
470650113113,2027.00000165
470650112024,1822.08881788
470699501001,992.00000077
470519605002,1350.00000076
471819502001,1236.00000075
470519605003,1086.00000059
470650105023,1081.00000030
470559802002,2100.00000242
470650114022,1524.00000076
471099901003,1043.00000096
471670408001,1038.00000085
470999602002,1040.00000062
470519607004,529.26002067
470650114024,1566.00000038
470699502003,711.00000165
470650114021,1538.00000035
470650112021,3034.07991394
470650115001,508.00000136
470650001004,1078.00000120
470650108004,1139.00000031
470650107003,796.00000082
471819502002,1547.00000091
470650113112,1084.00000203
470650114034,1382.00000134
470719802002,758.00000124
471099902001,945.00000059
470650113111,3185.00000167
470650007001,1401.00000046
470650001001,1273.00000054
470650114032,882.00000110
470519606003,1446.66763189
470650007002,1224.00000121
470999604001,2089.00000177
470559803002,1406.00000143
470650109005,1366.00000217
470650114031,2682.00000066
470650112023,1940.25069034
470999604003,1249.00000077
470650114033,1410.00000062
470650001002,607.00000047
470999605006,1989.00000065
470650001003,1134.00000023
470999604002,1629.00000151
471039753004,871.00000305
470650008001,799.00000021
470650007003,980.00000053
470650006001,656.00000041
470650114035,2339.00000107
470999605001,765.00000032
471150502003,1067.00000091
471670403021,4223.00000194
470650003001,1327.00000028
470650006002,1042.00000073
470650113141,2157.00000130
470650002001,1086.00000087
471150502004,2188.00000046
470650008002,465.00000049
470650032004,1117.00000041
471039752001,855.00000083
470650113131,1410.00000050
470650006003,1067.00000099
471039754001,1214.00000109
471150502002,2003.00000064
471670403014,4440.00000116
470650114411,2567.00000060
471670403013,1339.00000058
470650003003,550.00000025
470650003002,554.00000015
470650113132,2107.00000138
470999605002,1762.00000024
470650113142,2390.00000093
470650004003,713.00000114
470650012001,1764.00000153
470650114412,975.00000098
470650033001,761.00000100
470650032002,926.00000055
470650034001,1325.00000236
470650004004,1169.00000038
470650031001,1346.00000092
470650010002,801.00000051
470999605003,798.00000023
470650113211,2241.00000147
470650004001,732.00000030
470999604004,970.00000024
470650016002,484.00000026
471819503003,1263.00000146
470470601001,1063.00000092
470650012002,1687.00000125
470650113133,3527.00000189
471039753003,2034.00000043
470650032001,651.00000031
470559805003,2297.00000328
470650032003,784.00000055
471150502006,862.57914775
470999604005,765.00000024
470650010001,1739.00000015
470650004002,793.00000025
470650121002,812.10313596
470650033006,1167.00000029
470650011001,906.00000089
470650016001,2540.00000075
470650033004,1233.00000036
471099902002,1173.00000124
470470602001,755.00000088
470999605004,700.00000060
470650114413,1576.00000041
470999605005,1267.00000217
470650015001,827.00000051
471039754002,1272.00000057
470999604006,665.00000041
471039754003,1383.00000168
470650034004,1467.00000057
470650033005,958.00000037
470999604007,1888.00000169
470650011002,942.00000061
470470603001,1288.00000114
470650113212,1756.00000161
470559802003,958.00000034
470650014003,1263.00000110
470650029002,1563.00000061
471039755002,1291.00000116
470559803003,1288.00000023
470519608001,1880.24451128
470650033003,1217.00000065
470650121003,1396.00000025
470650113134,1067.00000100
470719803001,1933.00000180
470650020002,735.00000068
470650013001,833.00000089
470650034002,673.00000019
471150503002,1007.00000063
470719801002,1871.00000191
470650014001,587.00000023
470650033002,1182.00000043
470650029001,1151.00000077
470650028004,1043.00000039
470650013003,746.00000021
471150502005,1079.00000083
470559805001,1248.00000036
470650013002,582.00000033
470650014002,671.00000029
470650026003,580.00000044
470650114414,1286.00000082
471570208101,1512.00000106
470650030001,564.00000056
470650034003,1391.00000066
470650028003,632.00000036
470559804001,1226.00000027
470650020001,1028.00000087
470650113221,2822.42849316
470699503004,1416.00000091
471039755001,1737.00000079
470650028002,927.00000065
470650026002,703.00000018
470719802003,1280.00000114
471039753002,903.00000043
470650026001,782.00000063
470559804002,1462.00000383
470650113223,2426.46050309
470650025001,1033.00000077
470650023001,1302.33261318
470650119001,884.00000026
470699501003,1389.00000208
470650028001,1072.00000025
471099901002,1584.00000098
470650030002,837.00000020
470699502002,1253.00000024
470650121004,1440.79236428
470650114421,2319.71630490
470650019001,672.00000066
470650019002,553.00000064
471039753001,782.00000024
471039753005,1772.00000202
471570207001,1051.00000223
470559805002,1283.00000034
470650113222,2368.58100132
470650119002,1101.00000028
470650025003,1339.00000033
470650025002,1746.00000050
470650018001,676.00000076
470650117001,1305.00000024
471150503003,951.00000063
470650117003,839.00000042
470470603002,1915.00000123
470650117004,1028.00000045
471570207002,1210.00000145
470650116001,1014.00000030
471039757002,1222.19807568
470650019003,976.00000003
470650118001,876.00000033
470650116002,795.00000039
470650116003,985.00000085
470650117002,1110.00000026
470999608001,1696.00000134
470650018002,1875.00000074
470999608002,1733.00000125
470999606001,774.00000153
470650120001,1047.00000023
470650024004,1235.00000035
470650019004,602.00000024
470650118002,740.00000058
470650024003,875.00000031
470650118003,1282.00000061
470650018003,736.55135612
470650118006,1281.00000079
471570202103,602.00000095
470650116006,1256.53483679
471570202104,878.00000191
470650024001,941.79835537
471039757001,1729.63737892
470650116004,625.18675675
471099903001,1570.00000106
471570201001,1127.00000071
470559808001,1357.00000100
470650116005,624.21670341
470699502001,4560.00000066
470650118004,890.92339948
471150503006,1018.02604543
470650019005,1246.43927300
471819504001,1037.34850889
470650118005,843.45550532
470650024002,642.95341070
471150503004,2388.74799396
470650120002,867.46602620
470470602002,767.00000041
471570204001,926.00000044
471570201002,1057.17020700
470519608002,1074.00000018
471570203001,1346.00000065
471150503005,529.76210400
471819503001,1325.28521969
471570202105,739.00000022
471819503002,1159.00000024
471570208102,1058.00000026
471570202102,646.00000021
470719803003,727.00000032
470719803002,1129.00000040
470559806002,1669.53820704
471039756003,1487.00000067
470559807001,1832.94796362
471570201003,763.00000055
471570201004,1144.00000322
470699503002,1257.00000067
471039756002,2521.00000062
471570202106,1191.00000030
470699504003,2558.00000295
471099903002,1329.00000077
471039756001,1626.96680728
470719804001,1091.00000067
471570203003,2219.00000025
471099904002,867.00000126
471099901001,1177.00000029
470699504001,1352.00000054
470719804004,860.00000041
470719804002,1386.00000030
471570203002,476.00000030
471570204003,259.00000081
470719802004,1270.00000087
471570202101,1901.00000011
471570204002,1550.00000011
470719804003,1584.00000222
470699503003,700.00000070
470719805001,2093.00000174
471570202211,933.00000166
470999607003,1539.00000097
471570209001,2324.00000030
471570203004,1703.00000094
471570202221,2993.00000130
470470604001,1815.00000066
470470605001,1284.00000079
470699503001,711.00000024
470559808002,1537.46847003
471039755003,1670.50147471
471570202212,1248.00000309
470999607001,1151.83781497
470470605004,1205.00000052
471039756004,1917.49569650
470470604002,2144.00000064
471099905004,1623.00000199
470470604003,1516.00000086
470699504002,1186.00000069
470699504004,1094.00000150
470999609001,1005.63384391
470719805003,1933.00000099
471819504002,974.13521980
470999609002,928.86201967
471099905002,1606.00000051
471570208201,1255.00000189
470999607002,946.00000036
471099904001,836.00000029
470470605006,632.00000014
470719806001,1068.00000081
471570208202,1638.00000205
471099905005,1613.00000229
471570206421,2027.00000197
470559806001,1151.74171384
470699505002,1787.24325258
470470605003,995.00000098
471570206422,1924.00000262
470470605002,2195.00000071
471570206412,4225.00000555
471570205301,1094.00000286
471570208301,929.00000047
471099905003,1455.00000025
471099905001,899.00000150
471099905006,552.00000019
471819504003,954.89654208
471570201006,1703.00000030
471570201005,1249.00000045
471570208302,3760.00000282
471570205302,2831.00000073
471570205211,1581.00000111
471570099001,798.00000195
471570206413,7097.00000274
471570201007,1161.00000103
471570103002,845.00000083
471570205221,1261.00000051
471570205212,1429.00000216
470470604005,1273.00000107
471099907002,1549.15589555
471570205222,2387.00000111
471570103001,1210.00000108
471570206311,1673.00000059
470999606002,1565.43172713
471099906001,1500.00000059
471570206411,2255.00000082
471570206321,2376.00000059
471570205213,1138.00000041
471570206312,1377.00000089
471570205303,1057.00000101
471570205304,1907.00000103
471570205305,2054.00000118
471570206313,1258.00000114
471570100004,962.00000057
471570099006,1176.00000050
471570205223,1532.00000116
471570100001,1747.00000053
471570100002,2452.00000113
470719805002,1479.44628562
471570100003,1022.00000049
470699505001,1354.22640678
471570206314,1894.00000095
471570206322,2916.00000087
471570205225,1179.00000072
471570208303,4004.00000078
471570206315,3123.00000112
471570205224,2288.00000042
471570102101,2130.00000094
471570206521,2229.00000134
471570102102,1133.00000077
471570205306,904.00000039
471570102103,1074.00000065
471570210101,4388.00000498
471570206522,1738.00000111
471570100005,775.00000024
470470605005,962.00000097
470470606002,972.00000104
471570100006,827.00000043
471570206512,729.00000066
471570099002,1190.00000028
471570102104,1933.00000043
471570206514,1242.00000032
471570206513,2092.00000081
471570205411,1203.00000056
471570205413,831.00000052
471570205414,1097.00000038
471570205121,1854.00000094
471570101101,1388.00000046
470470604004,1228.00000141
471570101103,1015.00000064
471570205111,972.00000016
471570205415,850.00000016
471570101102,1528.00000058
471570099005,1247.00000038
471570099007,1203.00000087
471570206515,1226.00000057
471570099003,883.00000078
471570102201,751.00000066
471570102202,1466.00000082
471570205122,1430.00000056
471570206511,1572.00000129
471570206523,771.00000026
471570206524,973.00000030
471570205412,946.00000039
471570211341,6718.00000111
471570211342,1943.00000155
471570211131,3491.00000048
471570102203,1073.00000051
471570099004,783.00000010
471570101201,1804.00000041
471570101105,1125.00000070
471570211121,1186.00000078
471570101104,1216.00000051
471570206221,1202.00000138
471570211123,2267.00000054
471570211122,950.00000046
471570205112,1250.00000154
471570102207,1386.00000154
471570206222,1906.00000049
471570205422,2397.00000069
471570206211,1129.00000036
471570206213,3409.00000221
471570101106,1602.00000042
471570206212,1658.00000198
471570205421,1010.00000020
471099906002,1010.40478949
471570211111,1770.00000161
471570205123,1992.00000045
471570099008,871.00000049
471570102206,1593.00000024
471570205124,1365.00000108
471570101204,820.00000075
471570102205,624.00000116
470699506001,1791.05430857
471570211211,2917.00000235
471570101203,1062.00000054
471570101202,1436.00000029
471570205424,1220.00000048
470699506002,1273.67819533
471570089002,335.00000043
471570089001,990.00000062
471570211124,1241.00000127
471570211343,1621.00000094
471570102204,648.00000068
471570205423,1085.00000063
471570206214,945.00000105
470719806003,1152.72232577
471570101205,1152.00000062
471570206223,1119.00000062
470470607002,1217.59717114
471570211125,1094.00000029
471570206102,1117.00000168
471570211351,5192.00000215
471570211112,905.00000014
471570089003,1210.00000085
471570211361,3414.00000156
471570206101,2361.00000025
471570006001,483.00000143
470719806002,954.56193845
471570091001,857.00000086
471570089004,1442.00000033
471570211113,998.00000263
471570008001,1657.00000038
471570090001,1483.00000030
471570001001,454.00000080
471570090002,518.00000052
471099907001,1395.11892466
471570003001,873.00000167
471570088001,1587.00000041
471570004001,794.00000040
471570211232,3073.00000092
471570211212,1316.00000024
471570091002,1450.00000040
471570001002,2480.00000070
470470606001,1311.79999171
471570004002,707.00000010
471570211231,3926.00000132
471570006003,763.00000026
471570088003,1223.00000036
471570088002,623.00000065
471570006002,1005.00000043
471570008002,990.00000019
471570210201,2356.00000613
470470607001,1280.00000384
471570211381,1223.00000170
471570011001,1441.00000060
471570211221,921.00000011
471570010001,540.00000160
471570098001,779.00000097
471570006004,687.00000021
471570088004,910.00000051
471570211224,1809.00000091
471570011002,715.00000019
471570008003,791.00000028
471570211223,1569.00000022
471570211233,4228.00000204
471570088005,674.00000067
471570088006,1049.00000047
471570212002,4789.00000097
471570002001,943.00000041
471570009001,940.00000085
471570004003,896.00000016
471570009002,1010.00000039
471570211222,1039.00000085
471570007001,997.00000032
471570007002,695.00000045
471570005001,852.00000057
471099906003,891.16079876
471570211372,3618.00000092
471570011004,703.00000011
471570003002,1220.00000021
470699505003,1054.58381914
471570011003,828.00000021
471570007003,1703.00000092
471570007004,1615.00000103
471570009003,745.00000045
471570019001,677.00000119
471570019002,1553.00000077
471570087001,649.00000020
471570013002,1034.00000044
471570087002,946.00000049
471570087003,1297.00000042
471570012001,746.00000033
471570012002,1029.00000025
471570092003,1620.00000077
471570013001,1014.00000027
471570009004,999.00000034
471570007005,631.00000020
471570020001,855.00000048
471570002002,523.00000037
471570098002,1324.00000028
471570087004,885.00000026
471570018002,975.00000045
471570018001,1015.00000035
471570017002,1297.00000048
471570014001,1812.00000056
471570017001,679.00000066
471570212001,1.00000851
471570016002,2149.00000074
471570012003,1265.00000025
471570012004,733.00000050
471570020002,645.00000023
471570015001,1119.00000077
471570021001,911.00000048
471570017004,775.00000041
471570087005,730.00000043
471570098003,785.00000049
471570016001,946.00000222
471570013004,1110.00000044
471570092002,1037.00000035
471570013003,1022.00000030
471570017003,896.00000042
471570015002,1052.00000019
471570020003,914.00000032
471570213105,905.00000199
471570017005,807.00000077
471570025002,1558.00000076
471570211371,3264.00000085
471570024001,1368.00000091
471570086001,752.00000026
471570023001,381.00000060
471570022001,434.00000032
471570086002,624.00000020
471570086003,944.00000023
471570029001,859.00000035
471570029002,1072.00000018
471570026001,1072.00000043
471570025001,717.00000052
471570028001,1598.00000063
471570028002,1212.00000052
471570086004,1114.00000044
471570086007,594.00000020
471570025003,886.00000030
471570027002,1328.00000024
471570042001,2160.00000079
471570027001,979.00000053
471570092001,1044.00000028
471570023002,779.00000051
471570211332,1750.00000049
471570092005,956.00000051
471570024002,1194.00000039
471570026002,1387.00000055
471570092004,1059.00000044
471570029003,1061.00000040
471570211331,6739.00000347
471570041001,2111.00000038
471570024003,795.00000035
471570039001,338.00000057
471570086006,1054.00000031
471570028003,1318.00000019
471570086005,998.00000017
471570030001,1084.00000016
471570092006,699.00000020
471570030002,710.00000015
